t,u_ref,u_fb,u_mult,u_e
0.0,1.0,1.0,1.0,0.21999999999999992
0.004004004004004004,1.0,1.0,1.0,0.22999999999999993
0.008008008008008008,1.0,1.0,1.0,0.23999999999999994
0.012012012012012012,1.0,1.0,1.0,0.24999999999999994
0.016016016016016016,1.0,1.0,1.0,0.23999999999999994
0.02002002002002002,1.0,1.0,1.0,0.22999999999999993
0.024024024024024024,1.0,1.0,1.0,0.21999999999999992
0.028028028028028028,1.0,1.0,1.0,0.2099999999999999
0.03203203203203203,1.0,1.0,1.0,0.1999999999999999
0.036036036036036036,1.0,1.0,1.0,0.1899999999999999
0.04004004004004004,1.0,1.0,1.0,0.17999999999999988
0.044044044044044044,1.0,1.0,1.0,0.16999999999999987
0.04804804804804805,1.0,-1.0,-1.0,0.15999999999999998
0.05205205205205205,-1.0,-1.0,1.0,0.14999999999999997
0.056056056056056056,-1.0,-1.0,1.0,0.15999999999999998
0.06006006006006006,-1.0,-1.0,1.0,0.14999999999999997
0.06406406406406406,-1.0,-1.0,1.0,0.13999999999999996
0.06806806806806806,-1.0,-1.0,1.0,0.12999999999999995
0.07207207207207207,-1.0,-1.0,1.0,0.11999999999999995
0.07607607607607608,-1.0,-1.0,1.0,0.10999999999999996
0.08008008008008008,-1.0,-1.0,1.0,0.09999999999999996
0.08408408408408408,-1.0,-1.0,1.0,0.08999999999999997
0.08808808808808809,-1.0,-1.0,1.0,0.07999999999999997
0.0920920920920921,-1.0,1.0,-1.0,0.06999999999999998
0.0960960960960961,-1.0,1.0,-1.0,0.05999999999999998
0.10010010010010009,1.0,1.0,1.0,0.049999999999999975
0.1041041041041041,1.0,1.0,1.0,0.03999999999999997
0.10810810810810811,1.0,1.0,1.0,0.02999999999999997
0.11211211211211211,1.0,1.0,1.0,0.019999999999999955
0.11611611611611611,1.0,1.0,1.0,0.009999999999999955
0.12012012012012012,1.0,1.0,1.0,-4.5102810375396984e-17
0.12412412412412413,1.0,1.0,1.0,-0.010000000000000045
0.12812812812812813,1.0,1.0,1.0,-0.020000000000000046
0.13213213213213212,1.0,1.0,1.0,-0.030000000000000047
0.13613613613613612,1.0,1.0,1.0,-0.04000000000000005
0.14014014014014015,1.0,-1.0,-1.0,-0.05000000000000005
0.14414414414414414,1.0,-1.0,-1.0,-0.06000000000000005
0.14814814814814814,1.0,-1.0,-1.0,-0.07000000000000005
0.15215215215215216,-1.0,-1.0,1.0,-0.060000000000000046
0.15615615615615616,-1.0,-1.0,1.0,-0.07000000000000005
0.16016016016016016,-1.0,-1.0,1.0,-0.08000000000000004
0.16416416416416416,-1.0,-1.0,1.0,-0.09000000000000004
0.16816816816816815,-1.0,-1.0,1.0,-0.10000000000000003
0.17217217217217218,-1.0,-1.0,1.0,-0.11000000000000003
0.17617617617617617,-1.0,-1.0,1.0,-0.12000000000000004
0.18018018018018017,-1.0,-1.0,1.0,-0.13000000000000003
0.1841841841841842,-1.0,1.0,-1.0,-0.14000000000000004
0.1881881881881882,-1.0,1.0,-1.0,-0.15000000000000005
0.1921921921921922,-1.0,1.0,-1.0,-0.16000000000000006
0.1961961961961962,-1.0,1.0,-1.0,-0.15000000000000005
0.20020020020020018,1.0,1.0,1.0,-0.14000000000000004
0.2042042042042042,1.0,1.0,1.0,-0.15000000000000005
0.2082082082082082,1.0,1.0,1.0,-0.16000000000000006
0.2122122122122122,1.0,1.0,1.0,-0.17000000000000007
0.21621621621621623,1.0,1.0,1.0,-0.18000000000000008
0.22022022022022023,1.0,1.0,1.0,-0.19000000000000009
0.22422422422422422,1.0,1.0,1.0,-0.2000000000000001
0.22822822822822822,1.0,-1.0,-1.0,-0.2100000000000001
0.23223223223223222,1.0,-1.0,-1.0,-0.2200000000000001
0.23623623623623624,1.0,-1.0,-1.0,-0.23000000000000012
0.24024024024024024,1.0,-1.0,-1.0,-0.22000000000000006
0.24424424424424424,1.0,-1.0,-1.0,-0.21000000000000005
0.24824824824824826,1.0,-1.0,-1.0,-0.20000000000000004
0.25225225225225223,-1.0,-1.0,1.0,-0.19000000000000003
0.25625625625625625,-1.0,-1.0,1.0,-0.20000000000000004
0.2602602602602603,-1.0,-1.0,1.0,-0.21000000000000005
0.26426426426426425,-1.0,-1.0,1.0,-0.22000000000000006
0.2682682682682683,-1.0,-1.0,1.0,-0.23000000000000007
0.27227227227227224,-1.0,-1.0,1.0,-0.24000000000000007
0.27627627627627627,-1.0,1.0,-1.0,-0.25000000000000006
0.2802802802802803,-1.0,1.0,-1.0,-0.26000000000000006
0.28428428428428426,-1.0,1.0,-1.0,-0.2700000000000001
0.2882882882882883,-1.0,1.0,-1.0,-0.26000000000000006
0.2922922922922923,-1.0,1.0,-1.0,-0.25000000000000006
0.2962962962962963,-1.0,1.0,-1.0,-0.24000000000000005
0.3003003003003003,1.0,1.0,1.0,-0.23000000000000004
0.30430430430430433,1.0,1.0,1.0,-0.24000000000000005
0.3083083083083083,1.0,1.0,1.0,-0.25000000000000006
0.3123123123123123,1.0,1.0,1.0,-0.26000000000000006
0.3163163163163163,1.0,1.0,1.0,-0.2700000000000001
0.3203203203203203,1.0,-1.0,-1.0,-0.2800000000000001
0.32432432432432434,1.0,-1.0,-1.0,-0.2900000000000001
0.3283283283283283,1.0,-1.0,-1.0,-0.3000000000000001
0.33233233233233234,1.0,-1.0,-1.0,-0.2900000000000001
0.3363363363363363,1.0,-1.0,-1.0,-0.2800000000000001
0.34034034034034033,1.0,-1.0,-1.0,-0.2700000000000001
0.34434434434434436,1.0,-1.0,-1.0,-0.26000000000000006
0.3483483483483483,1.0,-1.0,-1.0,-0.25000000000000006
0.35235235235235235,-1.0,-1.0,1.0,-0.24000000000000005
0.3563563563563564,-1.0,-1.0,1.0,-0.25000000000000006
0.36036036036036034,-1.0,-1.0,1.0,-0.26000000000000006
0.36436436436436437,-1.0,1.0,-1.0,-0.2700000000000001
0.3683683683683684,-1.0,1.0,-1.0,-0.28
0.37237237237237236,-1.0,1.0,-1.0,-0.29000000000000004
0.3763763763763764,-1.0,1.0,-1.0,-0.28
0.38038038038038036,-1.0,1.0,-1.0,-0.27
0.3843843843843844,-1.0,1.0,-1.0,-0.26
0.3883883883883884,-1.0,1.0,-1.0,-0.25
0.3923923923923924,-1.0,1.0,-1.0,-0.24
0.3963963963963964,-1.0,1.0,-1.0,-0.22999999999999998
0.40040040040040037,1.0,1.0,1.0,-0.21999999999999997
0.4044044044044044,1.0,1.0,1.0,-0.24
0.4084084084084084,1.0,1.0,1.0,-0.26
0.4124124124124124,1.0,-1.0,-1.0,-0.28
0.4164164164164164,1.0,-1.0,-1.0,-0.30000000000000004
0.42042042042042044,1.0,-1.0,-1.0,-0.32000000000000006
0.4244244244244244,1.0,-1.0,-1.0,-0.32000000000000006
0.42842842842842843,1.0,-1.0,-1.0,-0.32000000000000006
0.43243243243243246,1.0,-1.0,-1.0,-0.32000000000000006
0.4364364364364364,1.0,-1.0,-1.0,-0.32000000000000006
0.44044044044044045,1.0,-1.0,-1.0,-0.32
0.4444444444444444,1.0,-1.0,-1.0,-0.31999999999999995
0.44844844844844844,1.0,-1.0,-1.0,-0.31999999999999995
0.45245245245245247,-1.0,-1.0,1.0,-0.29999999999999993
0.45645645645645644,-1.0,1.0,-1.0,-0.31999999999999995
0.46046046046046046,-1.0,1.0,-1.0,-0.33999999999999997
0.46446446446446443,-1.0,1.0,-1.0,-0.36
0.46846846846846846,-1.0,1.0,-1.0,-0.36
0.4724724724724725,-1.0,1.0,-1.0,-0.36
0.47647647647647645,-1.0,1.0,-1.0,-0.36
0.4804804804804805,-1.0,1.0,-1.0,-0.36
0.4844844844844845,-1.0,1.0,-1.0,-0.36
0.48848848848848847,-1.0,1.0,-1.0,-0.36
0.4924924924924925,-1.0,1.0,-1.0,-0.36
0.4964964964964965,-1.0,1.0,-1.0,-0.3399999999999999
0.5005005005005005,1.0,-1.0,-1.0,-0.31999999999999995
0.5045045045045045,1.0,-1.0,-1.0,-0.33999999999999997
0.5085085085085085,1.0,-1.0,-1.0,-0.36
0.5125125125125125,1.0,-1.0,-1.0,-0.38
0.5165165165165165,1.0,-1.0,-1.0,-0.38
0.5205205205205206,1.0,-1.0,-1.0,-0.38
0.5245245245245245,1.0,-1.0,-1.0,-0.38
0.5285285285285285,1.0,-1.0,-1.0,-0.38
0.5325325325325325,1.0,-1.0,-1.0,-0.38
0.5365365365365365,1.0,-1.0,-1.0,-0.38
0.5405405405405406,1.0,-1.0,-1.0,-0.37999999999999995
0.5445445445445445,1.0,-1.0,-1.0,-0.3599999999999999
0.5485485485485485,1.0,1.0,1.0,-0.3399999999999999
0.5525525525525525,-1.0,1.0,-1.0,-0.31999999999999995
0.5565565565565566,-1.0,1.0,-1.0,-0.33999999999999997
0.5605605605605606,-1.0,1.0,-1.0,-0.33999999999999997
0.5645645645645646,-1.0,1.0,-1.0,-0.33999999999999997
0.5685685685685685,-1.0,1.0,-1.0,-0.33999999999999997
0.5725725725725725,-1.0,1.0,-1.0,-0.33999999999999997
0.5765765765765766,-1.0,1.0,-1.0,-0.33999999999999997
0.5805805805805806,-1.0,1.0,-1.0,-0.33999999999999997
0.5845845845845846,-1.0,1.0,-1.0,-0.33999999999999997
0.5885885885885885,-1.0,1.0,-1.0,-0.31999999999999995
0.5925925925925926,-1.0,-1.0,1.0,-0.29999999999999993
0.5965965965965966,-1.0,-1.0,1.0,-0.2799999999999999
0.6006006006006006,1.0,-1.0,-1.0,-0.2599999999999999
0.6046046046046046,1.0,-1.0,-1.0,-0.2599999999999999
0.6086086086086087,1.0,-1.0,-1.0,-0.2599999999999999
0.6126126126126126,1.0,-1.0,-1.0,-0.2599999999999999
0.6166166166166166,1.0,-1.0,-1.0,-0.2599999999999999
0.6206206206206206,1.0,-1.0,-1.0,-0.2599999999999999
0.6246246246246246,1.0,-1.0,-1.0,-0.2599999999999999
0.6286286286286287,1.0,-1.0,-1.0,-0.2599999999999999
0.6326326326326326,1.0,-1.0,-1.0,-0.23999999999999988
0.6366366366366366,1.0,1.0,1.0,-0.21999999999999986
0.6406406406406406,1.0,1.0,1.0,-0.1999999999999999
0.6446446446446447,1.0,1.0,1.0,-0.17999999999999994
0.6486486486486487,1.0,1.0,1.0,-0.1599999999999999
0.6526526526526526,-1.0,1.0,-1.0,-0.15999999999999992
0.6566566566566566,-1.0,1.0,-1.0,-0.15999999999999992
0.6606606606606606,-1.0,1.0,-1.0,-0.15999999999999992
0.6646646646646647,-1.0,1.0,-1.0,-0.15999999999999992
0.6686686686686687,-1.0,1.0,-1.0,-0.15999999999999992
0.6726726726726726,-1.0,1.0,-1.0,-0.15999999999999992
0.6766766766766766,-1.0,1.0,-1.0,-0.1599999999999999
0.6806806806806807,-1.0,1.0,-1.0,-0.1399999999999999
0.6846846846846847,-1.0,-1.0,1.0,-0.1199999999999999
0.6886886886886887,-1.0,-1.0,1.0,-0.09999999999999991
0.6926926926926927,-1.0,-1.0,1.0,-0.07999999999999995
0.6966966966966966,-1.0,-1.0,1.0,-0.07999999999999997
0.7007007007007007,1.0,-1.0,-1.0,-0.07999999999999997
0.7047047047047047,1.0,-1.0,-1.0,-0.07999999999999997
0.7087087087087087,1.0,-1.0,-1.0,-0.07999999999999997
0.7127127127127127,1.0,-1.0,-1.0,-0.07999999999999997
0.7167167167167167,1.0,-1.0,-1.0,-0.07999999999999997
0.7207207207207207,1.0,-1.0,-1.0,-0.07999999999999997
0.7247247247247247,1.0,-1.0,-1.0,-0.05999999999999996
0.7287287287287287,1.0,1.0,1.0,-0.03999999999999996
0.7327327327327328,1.0,1.0,1.0,-0.019999999999999955
0.7367367367367368,1.0,1.0,1.0,5.898059818321144e-17
0.7407407407407407,1.0,1.0,1.0,5.204170427930421e-17
0.7447447447447447,1.0,1.0,1.0,3.8163916471489756e-17
0.7487487487487487,1.0,1.0,1.0,4.5102810375396984e-17
0.7527527527527528,-1.0,1.0,-1.0,4.5102810375396984e-17
0.7567567567567568,-1.0,1.0,-1.0,3.8163916471489756e-17
0.7607607607607607,-1.0,1.0,-1.0,4.5102810375396984e-17
0.7647647647647647,-1.0,1.0,-1.0,5.204170427930421e-17
0.7687687687687688,-1.0,1.0,-1.0,0.020000000000000052
0.7727727727727728,-1.0,-1.0,1.0,0.04000000000000005
0.7767767767767768,-1.0,-1.0,1.0,0.06000000000000005
0.7807807807807807,-1.0,-1.0,1.0,0.08000000000000004
0.7847847847847848,-1.0,-1.0,1.0,0.10000000000000003
0.7887887887887888,-1.0,-1.0,1.0,0.10000000000000003
0.7927927927927928,-1.0,-1.0,1.0,0.10000000000000002
0.7967967967967968,-1.0,-1.0,1.0,0.10000000000000005
0.8008008008008007,1.0,-1.0,-1.0,0.10000000000000005
0.8048048048048048,1.0,-1.0,-1.0,0.10000000000000005
0.8088088088088088,1.0,-1.0,-1.0,0.10000000000000005
0.8128128128128128,1.0,-1.0,-1.0,0.10000000000000003
0.8168168168168168,1.0,-1.0,-1.0,0.12000000000000005
0.8208208208208209,1.0,1.0,1.0,0.14000000000000007
0.8248248248248248,1.0,1.0,1.0,0.1600000000000001
0.8288288288288288,1.0,1.0,1.0,0.1800000000000001
0.8328328328328328,1.0,1.0,1.0,0.1800000000000001
0.8368368368368369,1.0,1.0,1.0,0.1800000000000001
0.8408408408408409,1.0,1.0,1.0,0.18000000000000008
0.8448448448448448,1.0,1.0,1.0,0.18000000000000005
0.8488488488488488,1.0,1.0,1.0,0.18000000000000002
0.8528528528528528,-1.0,1.0,-1.0,0.18
0.8568568568568569,-1.0,1.0,-1.0,0.18
0.8608608608608609,-1.0,1.0,-1.0,0.2
0.8648648648648649,-1.0,-1.0,1.0,0.22000000000000003
0.8688688688688688,-1.0,-1.0,1.0,0.24000000000000005
0.8728728728728729,-1.0,-1.0,1.0,0.26000000000000006
0.8768768768768769,-1.0,-1.0,1.0,0.26000000000000006
0.8808808808808809,-1.0,-1.0,1.0,0.26000000000000006
0.8848848848848849,-1.0,-1.0,1.0,0.26000000000000006
0.8888888888888888,-1.0,-1.0,1.0,0.26000000000000006
0.8928928928928929,-1.0,-1.0,1.0,0.26
0.8968968968968969,-1.0,-1.0,1.0,0.26
0.9009009009009009,1.0,-1.0,-1.0,0.25999999999999995
0.9049049049049049,1.0,-1.0,-1.0,0.27999999999999997
0.9089089089089089,1.0,-1.0,-1.0,0.3
0.9129129129129129,1.0,1.0,1.0,0.32
0.9169169169169169,1.0,1.0,1.0,0.34
0.9209209209209209,1.0,1.0,1.0,0.36000000000000004
0.924924924924925,1.0,1.0,1.0,0.36000000000000004
0.9289289289289289,1.0,1.0,1.0,0.36000000000000004
0.9329329329329329,1.0,1.0,1.0,0.36000000000000004
0.9369369369369369,1.0,1.0,1.0,0.36000000000000004
0.9409409409409409,1.0,1.0,1.0,0.36
0.944944944944945,1.0,1.0,1.0,0.36
0.948948948948949,1.0,1.0,1.0,0.36
0.9529529529529529,-1.0,1.0,-1.0,0.3399999999999999
0.9569569569569569,-1.0,-1.0,1.0,0.35999999999999993
0.960960960960961,-1.0,-1.0,1.0,0.37999999999999995
0.964964964964965,-1.0,-1.0,1.0,0.39999999999999997
0.968968968968969,-1.0,-1.0,1.0,0.39999999999999997
0.9729729729729729,-1.0,-1.0,1.0,0.39999999999999997
0.9769769769769769,-1.0,-1.0,1.0,0.4
0.980980980980981,-1.0,-1.0,1.0,0.4
0.984984984984985,-1.0,-1.0,1.0,0.39999999999999997
0.988988988988989,-1.0,-1.0,1.0,0.39999999999999997
0.992992992992993,-1.0,-1.0,1.0,0.39999999999999997
0.996996996996997,-1.0,-1.0,1.0,0.3799999999999999
1.001001001001001,1.0,1.0,1.0,0.3599999999999999
1.005005005005005,1.0,1.0,1.0,0.37999999999999995
1.009009009009009,1.0,1.0,1.0,0.39999999999999997
1.013013013013013,1.0,1.0,1.0,0.3999999999999999
1.017017017017017,1.0,1.0,1.0,0.3999999999999999
1.021021021021021,1.0,1.0,1.0,0.39999999999999997
1.025025025025025,1.0,1.0,1.0,0.39999999999999997
1.029029029029029,1.0,1.0,1.0,0.3999999999999999
1.033033033033033,1.0,1.0,1.0,0.3999999999999999
1.037037037037037,1.0,1.0,1.0,0.3999999999999999
1.0410410410410411,1.0,1.0,1.0,0.3799999999999999
1.045045045045045,1.0,1.0,1.0,0.3599999999999999
1.049049049049049,1.0,-1.0,-1.0,0.33999999999999986
1.053053053053053,-1.0,-1.0,1.0,0.3199999999999999
1.057057057057057,-1.0,-1.0,1.0,0.33999999999999997
1.0610610610610611,-1.0,-1.0,1.0,0.33999999999999997
1.065065065065065,-1.0,-1.0,1.0,0.3399999999999999
1.069069069069069,-1.0,-1.0,1.0,0.3399999999999999
1.073073073073073,-1.0,-1.0,1.0,0.33999999999999997
1.077077077077077,-1.0,-1.0,1.0,0.33999999999999997
1.0810810810810811,-1.0,-1.0,1.0,0.3399999999999999
1.085085085085085,-1.0,-1.0,1.0,0.3399999999999999
1.089089089089089,-1.0,-1.0,1.0,0.31999999999999995
1.093093093093093,-1.0,1.0,-1.0,0.29999999999999993
1.097097097097097,-1.0,1.0,-1.0,0.2799999999999999
1.1011011011011012,1.0,1.0,1.0,0.2599999999999999
1.105105105105105,1.0,1.0,1.0,0.2599999999999999
1.1091091091091092,1.0,1.0,1.0,0.2599999999999999
1.1131131131131131,1.0,1.0,1.0,0.2599999999999999
1.117117117117117,1.0,1.0,1.0,0.2599999999999999
1.1211211211211212,1.0,1.0,1.0,0.2599999999999999
1.125125125125125,1.0,1.0,1.0,0.2599999999999999
1.1291291291291292,1.0,1.0,1.0,0.2599999999999999
1.1331331331331331,1.0,1.0,1.0,0.23999999999999994
1.137137137137137,1.0,-1.0,-1.0,0.21999999999999992
1.1411411411411412,1.0,-1.0,-1.0,0.1999999999999999
1.145145145145145,1.0,-1.0,-1.0,0.17999999999999988
1.1491491491491492,1.0,-1.0,-1.0,0.1799999999999999
1.1531531531531531,-1.0,-1.0,1.0,0.1799999999999999
1.157157157157157,-1.0,-1.0,1.0,0.17999999999999988
1.1611611611611612,-1.0,-1.0,1.0,0.17999999999999988
1.165165165165165,-1.0,-1.0,1.0,0.17999999999999988
1.1691691691691692,-1.0,-1.0,1.0,0.17999999999999988
1.1731731731731732,-1.0,-1.0,1.0,0.17999999999999988
1.177177177177177,-1.0,-1.0,1.0,0.15999999999999992
1.1811811811811812,-1.0,-1.0,1.0,0.1399999999999999
1.1851851851851851,-1.0,1.0,-1.0,0.1199999999999999
1.1891891891891893,-1.0,1.0,-1.0,0.09999999999999991
1.1931931931931932,-1.0,1.0,-1.0,0.07999999999999995
1.197197197197197,-1.0,1.0,-1.0,0.07999999999999997
1.2012012012012012,1.0,1.0,1.0,0.07999999999999997
1.2052052052052051,1.0,1.0,1.0,0.07999999999999997
1.2092092092092093,1.0,1.0,1.0,0.07999999999999997
1.2132132132132132,1.0,1.0,1.0,0.07999999999999997
1.2172172172172173,1.0,1.0,1.0,0.07999999999999997
1.2212212212212212,1.0,1.0,1.0,0.07999999999999997
1.2252252252252251,1.0,1.0,1.0,0.05999999999999996
1.2292292292292293,1.0,-1.0,-1.0,0.03999999999999996
1.2332332332332332,1.0,-1.0,-1.0,0.019999999999999955
1.2372372372372373,1.0,-1.0,-1.0,-5.898059818321144e-17
1.2412412412412412,1.0,-1.0,-1.0,-5.204170427930421e-17
1.2452452452452452,1.0,-1.0,-1.0,-3.8163916471489756e-17
1.2492492492492493,1.0,-1.0,-1.0,-4.5102810375396984e-17
1.2532532532532532,-1.0,-1.0,1.0,-4.5102810375396984e-17
1.2572572572572573,-1.0,-1.0,1.0,-3.8163916471489756e-17
1.2612612612612613,-1.0,-1.0,1.0,-4.5102810375396984e-17
1.2652652652652652,-1.0,-1.0,1.0,-5.204170427930421e-17
1.2692692692692693,-1.0,-1.0,1.0,-0.020000000000000052
1.2732732732732732,-1.0,1.0,-1.0,-0.04000000000000005
1.2772772772772774,-1.0,1.0,-1.0,-0.06000000000000005
1.2812812812812813,-1.0,1.0,-1.0,-0.08000000000000004
1.2852852852852852,-1.0,1.0,-1.0,-0.10000000000000003
1.2892892892892893,-1.0,1.0,-1.0,-0.10000000000000003
1.2932932932932932,-1.0,1.0,-1.0,-0.10000000000000002
1.2972972972972974,-1.0,1.0,-1.0,-0.10000000000000005
1.3013013013013013,1.0,1.0,1.0,-0.10000000000000005
1.3053053053053052,1.0,1.0,1.0,-0.10000000000000005
